#,name,address,city,phone,email,website,category
200,Công Ty TNHH Thái Dương SPS,"23-63 Long Biên, ",Hà Nội,(024) 66512551                                ,thaiduongsps@gmail.com                            ,http://spsquartzstone.com.vn,Khoáng Sản - Công Ty Khoáng Sản
201,Xí Nghiệp Quảng Ninh Hoá Chất Mỏ,"Tp. Hạ Long, ",Quảng Ninh,(0203) 3825349                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
202,Quang Tiến - Công Ty TNHH Một Thành Viên Quang Tiến,"Khu 2, TT. ái Nghĩa, H. Đại Lộc, ",Quảng Nam,(0235) 3865678                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
203,Công Ty Cổ Phần Khai Thác Khoáng Sản Tây Ninh,"15 Võ Thị Sáu, P. 3, TP. Tây Ninh, ",Tây Ninh,(0276) 3818677                                 ,tanimico@yahoo.com.vn                             ,,Khoáng Sản - Công Ty Khoáng Sản
204,Công Ty Rarraprodex Đất Hiếm,"6 Phạm Ngũ Lão, Q. Hoàn Kiếm, ",Hà Nội,(024) 38264694                                , ,,Khoáng Sản - Công Ty Khoáng Sản
205,Công Ty Cổ Phần Khoáng Sản Việt Nam,"Phòng 605, 115 Lê Duẩn, Q. Hai Bà Trưng, ",Hà Nội,(024) 39420675                                ,vina-mine@fpt.vn                                  ,http://www.vina-minejsc.com,Khoáng Sản - Công Ty Khoáng Sản
206,Công Ty Cổ Phần Thương Mại & Hợp Tác Đầu Tư Việt Nam,"92 Phố Đốc Ngữ, Kim Mã, Q. Ba Đình, ",Hà Nội,(024) 37262034                                ,vtic@vietel.com.vn                                ,,Khoáng Sản - Công Ty Khoáng Sản
207,Công Ty Khai Thác Chế Biến Khoáng Sản Xuất Khẩu,"4 Đình Hương, ",Thanh Hóa,(0237) 3961130                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
208,Thủy Tiên - Công Ty TNHH Thương Mại Xây Dựng Dịch Vụ Thủy Tiên,"70/8A Lê Văn Thọ, P. 8, Q. Gò Vấp, ",Tp. Hồ Chí Minh (TPHCM),(028) 39965813                                ,backcat@yahoo.com                                 ,,Khoáng Sản - Công Ty Khoáng Sản
209,Huy Hảo - Công Ty TNHH Sản Xuất Thương Mại Dịch Vụ Huy Hảo,"Thôn Bích Trung, X. Tam Xuân 1, H. Núi Thành, ",Quảng Nam,(0235) 3581188                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
210,Thanh Minh Ngọc - Công Ty TNHH Thanh Minh Ngọc,"Khối 5, TT. Khâm Đức, H. Phước Sơn, ",Quảng Nam,(0235) 3881337                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
211,Thiên Ân - Công Ty TNHH Thiên Ân,"5B Phan Đăng Lưu, P. 3, Tp. Vũng Tàu, ",Bà Rịa-Vũng Tàu,(0254) 3541982                                 ,thienan@hanmail.net                               ,,Khoáng Sản - Công Ty Khoáng Sản
212,Công Ty Kiện Khê Đá Vôi,"TT. Kiện Khê, H. Thanh Liêm, ",Hà Nam,(0226) 3851757                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
213,Tấn Quang - Công Ty TNHH Tấn Quang,"X. Tân Lập,ấp 1, H. Tân Uyên, ",Bình Dương,(0274) 3682121                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
214,Công Ty Cổ Phần Đầu Tư V.E.D.A,"Số 86, Đường Nguyễn Đức Thuận, Tp.Thủ Dầu Một, ",Bình Dương,(0274) 3826411                                 ,Veda@vedaijsc.com                                 ,http://Vedaijsc.com,Khoáng Sản - Công Ty Khoáng Sản
215,Hoàng Hạc - Công Ty TNHH Đầu Tư Kinh Doanh Bất Động Sản & Dịch Vụ Thương Mại Hoàng Hạc,"K64/12 Lê Đình Lý, P. Thạc Gián, Q. Thanh Khê, ",Tp. Đà Nẵng,(0236) 3652029                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
216,Công Ty TNHH Đầu Tư Và Thương Mại Khoáng Sản Thành Phát,"Số 39A, Tổ 9, P. Mộ Lao, Q. Hà Đông, ",Hà Nội,0988377031                              ,khoangsanthanhphat@gmail.com                      ,http://khoangsanthanhphat.com,Khoáng Sản - Công Ty Khoáng Sản
217,Tân Quang Cường - Công Ty TNHH Thương Mại,"343/5S Tô Hiến Thành, P. 12, Q. 10, ",Tp. Hồ Chí Minh (TPHCM),(028) 38628615                                , ,,Khoáng Sản - Công Ty Khoáng Sản
218,Công Ty TNHH Khai Thác Khoáng Sản Tuấn Hùng,"X. Châu Hồng, H. Quỳ Hợp, ",Nghệ An,0976 983 555                            ,tuanha1963@gmail.com                              ,,Khoáng Sản - Công Ty Khoáng Sản
219,Công Ty Phát Triển Khoáng Sản 3,"X. Tản Lĩnh, H. Ba Vì, ",Hà Nội,(024) 3881033                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
220,Trung Ngọc - Công Ty Cổ Phần Thương Mại Và Đầu Tư Khoáng Sản Trung Ngọc,"607 Hoàng Hoa Thám, Q. Ba Đình, ",Hà Nội,(024) 37611352                                ,hvtc_2002@yahoo.com.vn                            ,,Khoáng Sản - Công Ty Khoáng Sản
221,Bến Cát - Công Ty TNHH Thương Mại & Dịch Vụ Bến Cát,"Thôn Mỹ Tây, X. Đại Phong,H. Đại Lộc, ",Quảng Nam,(0235) 3971701                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
222,Công Ty Cổ Phần Quản Lý & Xây Dựng Đường Bộ Khánh Hòa,"Số 01 Phan Bội Châu, P. Hương Xuân, Tp. Nha Trang, ",Khánh Hòa,(0258) 3822256                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
223,Liên Hiệp Khoa Học Địa Chất & Du Lịch,"Phòng 407, C3 P. Thanh Xuân Bắc, Q. Thanh Xuân, ",Hà Nội,(024) 38541747                                , ,,Khoáng Sản - Công Ty Khoáng Sản
224,4 - Công Ty Cổ Phần Phát Triển Khoáng Sản 4,"Xã Mỹ Thượng, Huyện Hưng Lộc, ",Nghệ An,(0238) 3857213                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
225,Phúc Thịnh - Công Ty TNHH Khai Thác & Chế Biến Khoáng Sản Phúc Thịnh,"X. Tân Lập,ấp 1, H. Tân Uyên, ",Bình Dương,(0274) 3682069                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
226,Doanh Nghiệp Tư Nhân Phước Nhân Khoáng Sản,"X. Tân Thành,ấp 5, H. Tân Uyên, ",Bình Dương,(0274) 3656577                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
227,Duy Ngân - Công Ty TNHH Khoáng Sản Duy Ngân,"Thôn Nhị Dinh 3, X. Điện Phước,H. Điện Bàn, ",Quảng Nam,(0235) 3741887                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
228,Công Ty Cổ Phần Khai Thác Khoáng Sản 699 Quảng Nam,"Khối 6, TT. Khâm Đức, H. Phước Sơn, ",Quảng Nam,(0235) 2216612                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
229,5 Sao - Công Ty Cổ Phần Tranh Đá Quý 5 Sao,"51B Quốc Tử Giám, P. Văn Chương, Q. Đống Đa, ",Hà Nội,(024) 35535684                                , ,,Khoáng Sản - Công Ty Khoáng Sản
230,Công Ty TNHH MTV Thiên Nam Sơn,"D11, KP. 8, P. Tân Phong, TP. Biên Hòa, ",Đồng Nai,(0251) 6272444                                 ,namson.petro@gmail.com                            ,http://www.thiennamson.vn,Khoáng Sản - Công Ty Khoáng Sản
231,Công Ty Cổ Phần Cát Phước Bình,"306, ấp 1, Tổ 8, X. Phước Bình, H. Long Thành, ",Đồng Nai,0907230072                              ,dinhsuu_ctcpcpb@yahoo.com.vn                      ,,Khoáng Sản - Công Ty Khoáng Sản
232,Huong Hai Group,"Ô 2, Khu Biệt Thự Cao cấp, Đường Hạ Long, Phường Bãi Cháy, Thành Phố Hạ Long, ",Quảng Ninh,(0203) 3845042                                 ,sales@vietnamlime.com                             ,http://vietnamlime.com,Khoáng Sản - Công Ty Khoáng Sản
233,Cao Bằng - Công Ty Cổ Phần Khoáng Sản & Luyện Kim Cao Bằng,"Kim Đồng, X. Hợp Giang, TX. Cao Bằng, ",Cao Bằng,(0206) 3853102                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
234,Doanh Nghiệp Tư Nhân Nhất Phương Trang Trại & Dịch Vụ Nông Lâm Nghiệp,"Thôn 6, X. Quế Thọ, H. Hiệp Đức, ",Quảng Nam,(0235) 3565939                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
235,Cao Bằng - Công Ty Cổ Phần Khoáng Sản & Luyện Kim Cao Bằng,"Kim Đồng, X. Hợp Giang, TX. Cao Bằng, ",Cao Bằng,(0206) 3853102                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
236,Công Ty Pyrit,"Giáp Lai, P. Gia Thụy, H. Thanh Sơn, ",Phú Thọ,(0210) 3873400                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
237,Công Ty TNHH Đầu Tư Và Thương Mại Khoáng Sản Thành Phát,"Số 39A, Tổ 9, P. Mộ Lao, Q. Hà Đông, ",Hà Nội,0988377031                              ,khoangsanthanhphat@gmail.com                      ,http://khoangsanthanhphat.com,Khoáng Sản - Công Ty Khoáng Sản
238,Công Ty CP Gạch Xây Dựng Và Thương Mại Phú Sỹ Hương,"151, Khai Quang, Vĩnh Yên, ",Vĩnh Phúc,(0211) 3615555                                 ,phusyhuong@phusyhuong.com                         ,http://www.phusyhuong.com,Khoáng Sản - Công Ty Khoáng Sản
239,Thành An - Công Ty TNHH Khoáng Sản Thành An,"01 P. Nguyễn Văn Cừ,Chương Dương, Tp. Quy Nhơn, ",Bình Định,(0256) 3646053                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
240,Công Ty TNHH Xây Dựng Thương Mại Cầu Đường Chơn Thanh,"180 Nguyễn Du, Khu Phố Phú Hưng, P. Phú Thịnh, TX. Bình Long, ",Bình Phước,(0271) 666657                                  ,lethanhcan65@yahoo.com.vn                         ,,Khoáng Sản - Công Ty Khoáng Sản
241,Phan Gia Miền Trung - Công Ty Cổ Phần Phan Gia Miền Trung,"Khối 4, TT. Vĩnh Điện,H. Điện Bàn, ",Quảng Nam,(0235) 3867515                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
242,Mai Hồng - Cty Cổ Phần Xây Dựng & Thương Mại,"Lô 43, Khu Dân Cư Số 1 Nguyễn Huy Tưởng,P. Hòa An, Q. Cẩm Lệ, ",Tp. Đà Nẵng,(0236) 3765254                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
243,Teparak - Công Ty TNHH Quốc Tế Teparak,"4/12 Dốc Bác Cổ, Q. Hoàn Kiếm, ",Hà Nội,(024) 38251156                                , ,,Khoáng Sản - Công Ty Khoáng Sản
244,Hà Thành - Công Ty TNHH Thương Mại & Chế Biến Khoáng Sản Hà Thành,"175 Kim Ngưu, Q. Hai Bà Trưng, ",Hà Nội,(024) 39875796                                , ,,Khoáng Sản - Công Ty Khoáng Sản
245,Công Ty Cổ Phần Khai Thác Khoáng Sản 699 Quảng Nam,"Khối 6, TT. Khâm Đức, H. Phước Sơn, ",Quảng Nam,(0235) 2216612                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
246,Công Ty TNHH Alliance Minerals - VPĐD,"NV-B55 khu ĐTM Trung Hòa Nhân Chính,X. Nhân Chính, Q. Thanh Xuân, ",Hà Nội,(024) 35568761                                ,hanoioffice@allianceminerals.com                  ,,Khoáng Sản - Công Ty Khoáng Sản
247,Thiết Sơn - Công Ty Cổ Phần Tư Vấn Xây Dựng Thiết Sơn,"59 Ông ích Khiêm, Q. Hải Châu, ",Tp. Đà Nẵng,(0236) 3519032                                 , ,http://www.thietson.com.vn,Khoáng Sản - Công Ty Khoáng Sản
248,Đất Quảng Chu Lai - Công Ty Cổ Phần Đất Quảng Chu Lai,"Khối 2,Phạm Văn Đồng, TT. Núi Thành, H. Núi Thành, ",Quảng Nam,(0235) 2244008                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
249,Công Ty Phát Triển Khoáng Sản 3,"X. Tản Lĩnh, H. Ba Vì, ",Hà Nội,(024) 3881033                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
250,Công Ty Cổ Phần Xây Dựng & Đầu Tư Phát Triển Hạ Tầng Đô Thị Hà Nội,"28B/93 Hoàng Văn Thái, P. Khương Trung, Q. Thanh Xuân, ",Hà Nội,(024) 35658245                                , ,,Khoáng Sản - Công Ty Khoáng Sản
251,Công Ty Cổ Phần Nông Cao,"Quyết Thắng, TP. Thái Nguyên, ",Thái Nguyên,0913881961                              ,nongcaotn@gmail.com                               ,,Khoáng Sản - Công Ty Khoáng Sản
252,Hoàng Hạc - Công Ty TNHH Đầu Tư Kinh Doanh Bất Động Sản & Dịch Vụ Thương Mại Hoàng Hạc,"K64/12 Lê Đình Lý, P. Thạc Gián, Q. Thanh Khê, ",Tp. Đà Nẵng,(0236) 3652029                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
253,Thành Lộc Sơn - Công Ty TNHH Thành Lộc Sơn,"TT. Khâm Đức, H. Phước Sơn,Khối 6, ",Quảng Nam,(0235) 3881711                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
254,Thành Tâm - Công Ty Cổ Phần Thành Tâm,"Thôn Khánh Thọ,X. Tam Thái, H. Phú Ninh, ",Quảng Nam,(0235) 6272792                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
255,Anh Quân - Công Ty TNHH Anh Quân,"256 P. An Mỹ,Phan Chu Trinh, Tp. Tam Kỳ, ",Quảng Nam,(0235) 3812323                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
256,Đông Bắc - Công Ty Cổ Phần Xây Dựng Thương Mại & Khoáng Sản Đông Bắc,"10N1 Hoàng Cầu, Q. Đống Đa, ",Hà Nội,(024) 35130384                                , ,,Khoáng Sản - Công Ty Khoáng Sản
257,Đức Vinh - Công Ty Cổ Phần Phát Triển Đức Vinh,"49 Hòa Bình, Q. Đống Đa, ",Hà Nội,(024) 38511612                                , ,,Khoáng Sản - Công Ty Khoáng Sản
258,Doanh Nghiệp Tư Nhân Phước Nhân Khoáng Sản,"X. Tân Thành,ấp 5, H. Tân Uyên, ",Bình Dương,(0274) 3656577                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
259,Doanh Nghiệp Tư Nhân Bảo Việt,"40 Đường 400,ấp Cây Dầu, P. Tân Phú, Q. 9, ",Tp. Hồ Chí Minh (TPHCM),(028) 38967118                                , ,,Khoáng Sản - Công Ty Khoáng Sản
260,Công Ty Cổ Phần Thương Mại - Xây Dựng Đầu Tư Địa ốc Đất Thủ,"1/88 Đại Lộ Bình Dương, Thuận Giao, Thuận An, ",Bình Dương,(0274) 6555568                                 ,trungtamnhadatvietnam@gmail.com                   ,,Khoáng Sản - Công Ty Khoáng Sản
261,Đồng Thiện - Công Ty Cổ Phần Đồng Thiện,"21/26 Nguyễn Thiện Thuật, P. 2, Q. 3, ",Tp. Hồ Chí Minh (TPHCM),(028) 38325171                                , ,,Khoáng Sản - Công Ty Khoáng Sản
262,Huong Hai Group,"Ô 2, Khu Biệt Thự Cao cấp, Đường Hạ Long, Phường Bãi Cháy, Thành Phố Hạ Long, ",Quảng Ninh,(0203) 3845042                                 ,sales@vietnamlime.com                             ,http://vietnamlime.com,Khoáng Sản - Công Ty Khoáng Sản
263,Thanh Lâm - Công Ty TNHH Thanh Lâm,"115B ấp Nội Hóa, X. Bình An, H. Dĩ An, ",Bình Dương,(0274) 3751507                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
264,Phúc Thịnh - Công Ty TNHH Khai Thác & Chế Biến Khoáng Sản Phúc Thịnh,"X. Tân Lập,ấp 1, H. Tân Uyên, ",Bình Dương,(0274) 3682069                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
265,Phương Đông - Công Ty TNHH Một Thành Viên Phương Đông,"Thôn Tích Phú, X. Đại Hiệp,H. Đại Lộc, ",Quảng Nam,(0235) 3762110                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
266,Huy Hảo - Công Ty TNHH Sản Xuất Thương Mại Dịch Vụ Huy Hảo,"Thôn Bích Trung, X. Tam Xuân 1, H. Núi Thành, ",Quảng Nam,(0235) 3581188                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
267,Miền Đông - Công Ty TNHH Khoáng Sản Miền Đông,"Đường 46, TT. Phú Mỹ, H. Tân Thành, ",Bà Rịa-Vũng Tàu,(0254) 3893750                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
268,Phương Bắc - Công Ty Cổ Phần Khoáng Sản & Vận Tải Phương Bắc,"21B Nguyễn Hữu Cảnh, P. 19, Q. Bình Thạnh, ",Tp. Hồ Chí Minh (TPHCM),(028) 35141331                                ,norstarvn@vnn.vn                                  ,,Khoáng Sản - Công Ty Khoáng Sản
269,Công Ty TNHH Thương Mại Nam Vỹ,"Số 1/40 Lâm Tường, P. Hồ Nam, Q. Lê Chân, ",Tp. Hải Phòng,(0225) 3744139                                 ,namvyhaiphong@gmail.com                           ,,Khoáng Sản - Công Ty Khoáng Sản
270,Hóa Trường Giang - Cty Cổ Phần Xuất Nhập Khẩu Thương Mại Sản Xuất Khoáng Sản,"143/23/2T Phan Anh, P. Bình Trị Đông, Q. Bình Tân, ",Tp. Hồ Chí Minh (TPHCM),(028) 39615640                                , ,,Khoáng Sản - Công Ty Khoáng Sản
271,KENEE (Việt Nam) - Công Ty TNHH CP KENEE Việt Nam,"541/2 Sư Vạn Hạnh, P. 13, Q. 10, ",Tp. Hồ Chí Minh (TPHCM),(028) 38621508                                ,mail@kenee.com                                    ,http://www.kenee.com,Khoáng Sản - Công Ty Khoáng Sản
272,Vpđd - Công Ty Cổ Phần Phát Triển Khoáng Sản 6,"136 Hồ Bá Kiện, P. 15, Q. 10, ",Tp. Hồ Chí Minh (TPHCM),(028) 39707485                                , ,,Khoáng Sản - Công Ty Khoáng Sản
273,Công Ty Việt Nam Resource - VPĐD,"25 Nguyễn Khắc Hiếu, Q. Ba Đình, ",Hà Nội,(024) 37150170                                , ,,Khoáng Sản - Công Ty Khoáng Sản
274,Cúc Phương - Vpđd Công ty TNHH Nước Khoáng Cúc Phương,"179 Hoàng Văn Thái, Q. Thanh Xuân, ",Hà Nội,(024) 35652395                                , ,http://www.cucphuong.com,Khoáng Sản - Công Ty Khoáng Sản
275,Liên Hiệp Khoa Học Địa Chất & Du Lịch,"Phòng 407, C3 P. Thanh Xuân Bắc, Q. Thanh Xuân, ",Hà Nội,(024) 38541747                                , ,,Khoáng Sản - Công Ty Khoáng Sản
276,Tiến Thành Đạt - Công Ty Cổ Phần Thương Mại Tiến Thành Đạt,"4 Nguyên Hồng, Ngõ 45/10, P. Láng Hạ, Q. Đống Đa, ",Hà Nội,(024) 37717437                                , ,,Khoáng Sản - Công Ty Khoáng Sản
277,Công Ty Khoáng Sản Bình Định Việt Nam Malaysia,"160 Trần Hưng Đạo, Tp. Quy Nhơn, ",Bình Định,(0256) 3824784                                 ,bimal@dng.vnn.vn                                  ,,Khoáng Sản - Công Ty Khoáng Sản
278,Phan Xi Păng - Công Ty TNHH Xây Dựng Thương Mại Phan Xi Păng,"12B Yên Thế, P. 2, Q. Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),(028) 38486380                                ,pxp@hcm.vnn.vn                                    ,,Khoáng Sản - Công Ty Khoáng Sản
279,Tân Quang Cường - Công Ty TNHH Thương Mại,"343/5S Tô Hiến Thành, P. 12, Q. 10, ",Tp. Hồ Chí Minh (TPHCM),(028) 38628615                                , ,,Khoáng Sản - Công Ty Khoáng Sản
280,Thành An - Công Ty TNHH Khoáng Sản Thành An,"01 P. Nguyễn Văn Cừ,Chương Dương, Tp. Quy Nhơn, ",Bình Định,(0256) 3646053                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
281,Tâm Đức - Công Ty TNHH Tâm Đức,"241 P. An Sơn,Trần Cao Vân, Tp. Tam Kỳ, ",Quảng Nam,(0235) 3859210                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
282,Nhật - Công Ty TNHH Một Thành Viên Nhật,"Thôn Bà Rén, X. Quế Xuân 1,H. Quế Sơn, ",Quảng Nam,(0235) 3886581                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
283,Thủy Tiên - Công Ty TNHH Thương Mại Xây Dựng Dịch Vụ Thủy Tiên,"70/8A Lê Văn Thọ, P. 8, Q. Gò Vấp, ",Tp. Hồ Chí Minh (TPHCM),(028) 39965813                                ,backcat@yahoo.com                                 ,,Khoáng Sản - Công Ty Khoáng Sản
284,Công Ty Việt Nam Resource - VPĐD,"25 Nguyễn Khắc Hiếu, Q. Ba Đình, ",Hà Nội,(024) 37150170                                , ,,Khoáng Sản - Công Ty Khoáng Sản
285,Đại Phúc - Công Ty TNHH Đại Phúc,"Thôn Tân An, X. Đại Lãnh,H. Đại Lộc, ",Quảng Nam,(0235) 3774999                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
286,Thanh Minh Ngọc - Công Ty TNHH Thanh Minh Ngọc,"Khối 5, TT. Khâm Đức, H. Phước Sơn, ",Quảng Nam,(0235) 3881337                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
287,Daeshin - Vpđd Công ty TNHH Daeshin,"Phòng 308, Tháp V, 649 Kim Mã, Q. Ba Đình, ",Hà Nội,(024) 37665572                                ,trungnm@gmail.com                                 ,,Khoáng Sản - Công Ty Khoáng Sản
288,Công Ty Cổ Phần Nông Cao,"Quyết Thắng, TP. Thái Nguyên, ",Thái Nguyên,0913881961                              ,nongcaotn@gmail.com                               ,,Khoáng Sản - Công Ty Khoáng Sản
289,Ninh Hà - Công Ty TNHH Ninh Hà,"844D Quốc Lộ 52, P. Hiệp Phú, Q. 9, ",Tp. Hồ Chí Minh (TPHCM),(028) 37308543                                , ,,Khoáng Sản - Công Ty Khoáng Sản
290,4 - Công Ty Cổ Phần Phát Triển Khoáng Sản 4,"Xã Mỹ Thượng, Huyện Hưng Lộc, ",Nghệ An,(0238) 3857213                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
291,Vạn Xuân - Công Ty Cổ Phần Đầu Tư Vạn Xuân,"263 Trần Đăng Ninh, P. Dịch Vọng, Q. Cầu Giấy, ",Hà Nội,(024) 37545069                                ,cduong@hn.vnn.vn                                  ,,Khoáng Sản - Công Ty Khoáng Sản
292,Hiệp Lực - Công Ty Cổ Phần Khoáng Sản Hiệp Lực,"ấp Lò Voi, P. Phước Hưng, H. Long Điền, ",Bà Rịa-Vũng Tàu,(0254) 3671976                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
293,Công Ty TNHH MTV Đầu Tư Và Kinh Doanh Khoáng Sản Vinaconex,"75 Lê Hồng Phong, P. 7, Tp. Vũng Tàu, ",Bà Rịa-Vũng Tàu,(0254) 3851406                                 ,vinaconexkhoangsan_75@yahoo.com                   ,http://www.khoangsanvinaconex.com.vn,Khoáng Sản - Công Ty Khoáng Sản
294,Công Ty TNHH Thái Dương SPS,"23-63 Long Biên, ",Hà Nội,(024) 66512551                                ,thaiduongsps@gmail.com                            ,http://spsquartzstone.com.vn,Khoáng Sản - Công Ty Khoáng Sản
295,Công Ty Cổ Phần ECOTECH Việt Nam,"Lô 58, TT4, KĐT Mới Mỹ Đình, Mễ Trì, Từ Liêm, ",Hà Nội,(024) 3787045                                 ,info@ecotech.vn                                   ,http://www.ecotech.vn,Khoáng Sản - Công Ty Khoáng Sản
296,Công Ty TNHH MTV Thiên Nam Sơn,"D11, KP. 8, P. Tân Phong, TP. Biên Hòa, ",Đồng Nai,(0251) 6272444                                 ,namson.petro@gmail.com                            ,http://www.thiennamson.vn,Khoáng Sản - Công Ty Khoáng Sản
297,Duy Ngân - Công Ty TNHH Khoáng Sản Duy Ngân,"Thôn Nhị Dinh 3, X. Điện Phước,H. Điện Bàn, ",Quảng Nam,(0235) 3741887                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
298,Mangan Cao Bằng - Công Ty Cổ Phần Mangan Cao Bằng,"Sông Bang, TX. Cao Bằng, ",Cao Bằng,(0206) 3854671                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
299,Miền Đông - Công Ty TNHH Khoáng Sản Miền Đông,"Đường 46, TT. Phú Mỹ, H. Tân Thành, ",Bà Rịa-Vũng Tàu,(0254) 3893750                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
300,Doanh Nghiệp Tư Nhân Phước Nhân Khoáng Sản,"X. Tân Thành,ấp 5, H. Tân Uyên, ",Bình Dương,(0274) 3656577                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
301,Đức Vinh - Công Ty Cổ Phần Phát Triển Đức Vinh,"49 Hòa Bình, Q. Đống Đa, ",Hà Nội,(024) 38511612                                , ,,Khoáng Sản - Công Ty Khoáng Sản
302,Kỷ Tâm Nông Sơn - Công Ty Cổ Phần Kỷ Tâm Nông Sơn,"H. Nông Sơn,Thôn 3, X. Quế Trung, ",Quảng Nam,(0235) 3505034                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
303,Tấn Phát - Công Ty TNHH Tấn Phát,"196 P. Ngô Mây,Diên Hồng, Tp. Quy Nhơn, ",Bình Định,(0256) 3522633                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
304,Phương Đông - Công Ty TNHH Một Thành Viên Phương Đông,"Thôn Tích Phú, X. Đại Hiệp,H. Đại Lộc, ",Quảng Nam,(0235) 3762110                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
305,Công Ty Cổ Phần Địa Chất Và Khoáng Sản Hà Nội,"40 Ngõ 155,Nguyễn Khang, Q. Cầu Giấy, ",Hà Nội,(024) 37840209                                , ,,Khoáng Sản - Công Ty Khoáng Sản
306,Phúc Thịnh - Công Ty TNHH Khai Thác & Chế Biến Khoáng Sản Phúc Thịnh,"X. Tân Lập,ấp 1, H. Tân Uyên, ",Bình Dương,(0274) 3682069                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
307,TKV - Công Ty Cổ Phần Địa ốc Khoáng Sản TKV,"562 Nguyễn Văn Cừ, Q. Long Biên, ",Hà Nội,(024) 38770010                                ,vimico@hn.vnn.vn                                  ,,Khoáng Sản - Công Ty Khoáng Sản
308,Teparak - Công Ty TNHH Quốc Tế Teparak,"4/12 Dốc Bác Cổ, Q. Hoàn Kiếm, ",Hà Nội,(024) 38251156                                , ,,Khoáng Sản - Công Ty Khoáng Sản
309,Công Ty TNHH Xây Dựng Thương Mại Cầu Đường Chơn Thanh,"180 Nguyễn Du, Khu Phố Phú Hưng, P. Phú Thịnh, TX. Bình Long, ",Bình Phước,(0271) 666657                                  ,lethanhcan65@yahoo.com.vn                         ,,Khoáng Sản - Công Ty Khoáng Sản
310,Xí Nghiệp Quảng Ninh Hoá Chất Mỏ,"Tp. Hạ Long, ",Quảng Ninh,(0203) 3825349                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
311,Công Ty Cổ Phần Xây Dựng & Đầu Tư Phát Triển Hạ Tầng Đô Thị Hà Nội,"28B/93 Hoàng Văn Thái, P. Khương Trung, Q. Thanh Xuân, ",Hà Nội,(024) 35658245                                , ,,Khoáng Sản - Công Ty Khoáng Sản
312,Tân Quang Cường - Công Ty TNHH Thương Mại,"343/5S Tô Hiến Thành, P. 12, Q. 10, ",Tp. Hồ Chí Minh (TPHCM),(028) 38628615                                , ,,Khoáng Sản - Công Ty Khoáng Sản
313,Công Ty Khai Thác Chế Biến Khoáng Sản Xuất Khẩu,"4 Đình Hương, ",Thanh Hóa,(0237) 3961130                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
